client_id,category,owner_client_id,root_subscription_id,type,delta,delta_dts,owner_email,owner,product,delta_dts_adj
5645df932be39d4de68406236c914156,category1,5645df932be39d4de68406236c914156,afdcbd153766fc9217a1dd170cadaea9,new,4.62,18-04-2019,person19@company.com,person19,Product1-1,18-04-2019
6b7c1476f69d6d981a7c15abd6327fec,category1,6b7c1476f69d6d981a7c15abd6327fec,aa3e439a3050a6b444f2cc55d564bdf9,new,3.83,23-04-2019,person10@company.com,person10,Product1-1,23-04-2019
3a09ca97e3133e68032441fce50c4c62,category1,3a09ca97e3133e68032441fce50c4c62,a712b87d870abd3a8fe5b342e3ed988e,new,7.12,06-05-2019,person12@company.com,person12,Product1-1,06-05-2019
a6a9501dc378157debc8c808209b91ed,category1,a6a9501dc378157debc8c808209b91ed,2b6558feb958ed481eb1935ecd9fe6ff,new,8.15,09-05-2019,person9@company.com,person9,Product1-1,09-05-2019
93131a23c8c8adf70f6751a5abbd283b,category1,93131a23c8c8adf70f6751a5abbd283b,5607a01ff3b0c6807a5e9e9dbad83277,new,6.96,14-05-2019,person15@company.com,person15,Product1-1,14-05-2019
3c3b3c638f97b2a9b2194cb74c5eb53f,category1,aeb78d72841be7215ffde4424ed8577e,5fe87e847b4b5202ff58c025c6b815d9,new,8.76,21-05-2019,person28@company.com,person28,Product1-1,21-05-2019
d438cff8308613b6fcc6a7c94689cdae,category1,d438cff8308613b6fcc6a7c94689cdae,dfae6cd68395affda661ad958d58b95a,new,9.29,27-05-2019,person29@company.com,person29,Product1-1,27-05-2019
2e0fd60a9b8b2b9f15e4600de99b3d4f,category1,2e0fd60a9b8b2b9f15e4600de99b3d4f,1bde0b29078e9bf0ce7d4e47cce78ef2,new,8.9,28-05-2019,person25@company.com,person25,Product1-1,28-05-2019
3ed727919eafbf454ceac5790692199d,category1,3ed727919eafbf454ceac5790692199d,cb3de4940bae55197136de312b61e00a,new,5.49,30-05-2019,person5@company.com,person5,Product1-1,30-05-2019
c708490578175dadda1d95cc43e5aa91,category1,c708490578175dadda1d95cc43e5aa91,fc7aefdd76963d5cab8652d3f4f6e7df,new,8.85,30-05-2019,person25@company.com,person25,Product1-1,30-05-2019
dccf30e8a16263513edc6cd5595f9ebe,category1,dccf30e8a16263513edc6cd5595f9ebe,5df3011b6c368a2354f71bc53d75e87a,new,2.35,14-06-2019,person14@company.com,person14,Product1-1,14-06-2019
13b9d26e06a0ed5e98c7773900c925d7,category1,13b9d26e06a0ed5e98c7773900c925d7,09ff105f85ecc6810e99845baf4a4b36,new,6.09,18-06-2019,person14@company.com,person14,Product1-1,18-06-2019
76e2c683fb1cfb9048c3d82f848b29c0,category1,76e2c683fb1cfb9048c3d82f848b29c0,a95574996fb0f40dfb5e16d9a8c6b751,new,3.22,21-06-2019,person14@company.com,person14,Product1-1,21-06-2019
67911b788e1d5c3b87b160d2b46a2652,category1,67911b788e1d5c3b87b160d2b46a2652,8225ea52299ce86c9badc30d1d667dd0,new,5.74,25-06-2019,person23@company.com,person23,Product1-1,25-06-2019
5432b90487802c25f27c05f736ee7e2f,category1,5432b90487802c25f27c05f736ee7e2f,ab80d7427ce715fe8e78968d6759d049,new,9.58,27-06-2019,person19@company.com,person19,Product1-1,27-06-2019
a4378eae0f7785e765c3b87dc4013df6,category1,a4378eae0f7785e765c3b87dc4013df6,0b64f9c88fd7d61edd339abdfbd9e383,new,9.8,12-07-2019,person18@company.com,person18,Product1-1,12-07-2019
f82776ab231f671592ffb987828cfb05,category1,f82776ab231f671592ffb987828cfb05,bf4856f9ee74f245e870af8b284e0f86,new,9.24,30-07-2019,person5@company.com,person5,Product1-1,30-07-2019
2ba5e2094ac28656f748923742dc46ba,category1,2ba5e2094ac28656f748923742dc46ba,09b0f3587f4ce02907f3f7f5f53d4c62,new,5.76,27-08-2019,person30@company.com,person30,Product1-1,27-08-2019
8d81ab1c194ab25c03c7b519c40f1b1d,category1,8d81ab1c194ab25c03c7b519c40f1b1d,60cd6dc193631cf548410b89ba5ccad7,new,3.82,01-09-2019,person28@company.com,person28,Product1-1,01-09-2019
507760e5fbd95202c8fdd6d73798ba6f,category1,507760e5fbd95202c8fdd6d73798ba6f,cbffe855167b3ed319104f9a07704816,new,4.69,02-10-2019,person1@company.com,person1,Product1-1,02-10-2019
797fb15161cf75b31b103efaab4dbcb4,category1,797fb15161cf75b31b103efaab4dbcb4,c33504202cdba3af7de89772a689d03d,new,5.09,16-10-2019,person23@company.com,person23,Product1-1,16-10-2019
918d636d1c7e55a22ab1a835593d09c0,category1,918d636d1c7e55a22ab1a835593d09c0,ac76dd4e9d802156b8352542fc72d7a0,new,3.86,25-10-2019,person25@company.com,person25,Product1-1,25-10-2019
bbe3fc0de06eab8412f88841097c6696,category1,bbe3fc0de06eab8412f88841097c6696,a85eb7032a32b57e27e4993ea02243be,new,8.67,28-10-2019,person22@company.com,person22,Product1-1,28-10-2019
09ed4c79dd6871aefad23942efab9c6b,category1,09ed4c79dd6871aefad23942efab9c6b,5a436be1057578d0bd7e9e550943203a,new,0.21,30-10-2019,person17@company.com,person17,Product1-1,30-10-2019
e7235a759177b78835ca8eb383920aef,category1,e7235a759177b78835ca8eb383920aef,b730b72d5b43fb1e1bd791f1a533af63,new,6.34,04-11-2019,person28@company.com,person28,Product1-1,04-11-2019
b170d486ceffe0ecb5b5d6c4801b274d,category1,b170d486ceffe0ecb5b5d6c4801b274d,93216033ff477e45a1ba44b7d8915bd4,new,1.55,05-11-2019,person29@company.com,person29,Product1-1,05-11-2019
3a10bb05871d589a09a51655a5493cdb,category1,3a10bb05871d589a09a51655a5493cdb,45d402ece4c1a6a03e5593251d6fe794,new,7.78,23-11-2019,person15@company.com,person15,Product1-1,23-11-2019
d5d4540554d8b29e54c2811a103c29e3,category1,d5d4540554d8b29e54c2811a103c29e3,986621c72aed7b292258f8c0c84a9ad3,new,5.04,23-11-2019,person7@company.com,person7,Product1-1,23-11-2019
3dfa51690fb6e443a0de6fce25664639,category1,3dfa51690fb6e443a0de6fce25664639,22adf50e30e47cf541ff2adc2b8997d1,new,9.22,25-11-2019,person10@company.com,person10,Product1-1,25-11-2019
22fdaf0c11fd2442cb7784455304700e,category1,22fdaf0c11fd2442cb7784455304700e,238db549163078223ba33245127a23fc,new,1.44,08-01-2020,person20@company.com,person20,Product1-1,08-01-2020
1e67eee2efac0c37e328eea61b222960,category1,31e89ebe17acdb092cd82d394a29df36,509c3fc6dffe9b46ded9caa950b47bb7,new,7.71,08-01-2020,person15@company.com,person15,Product1-1,08-01-2020
9628ca25a414b9f94330d072c32a71a8,category1,9628ca25a414b9f94330d072c32a71a8,1df80ab767c7c1fa6c4b11747ee683bf,new,1.93,23-01-2020,person20@company.com,person20,Product1-1,23-01-2020
bae15e7842de653b2b1e07d498a03dd7,category1,bae15e7842de653b2b1e07d498a03dd7,075560bdc6f4724d81030fd6d21c9d5c,new,6.75,01-02-2020,person25@company.com,person25,Product1-1,01-02-2020
5b64bc415b1b194c79dcb6b23a75fbe7,category1,5b64bc415b1b194c79dcb6b23a75fbe7,0d13635f55433f40a86aaf7a06ba9236,new,4.47,13-02-2020,person22@company.com,person22,Product1-1,13-02-2020
4c8092a82c4c2700ffc2e86877644c27,category1,4c8092a82c4c2700ffc2e86877644c27,a8b9d7a010c0af8fcefa22932d3654e5,new,7.92,18-02-2020,person10@company.com,person10,Product1-1,18-02-2020
c0e14082e152e16d7a089b3d65bbcb33,category1,c0e14082e152e16d7a089b3d65bbcb33,8cc8c04169a9af87ca1952aaa807a5a6,new,6.05,27-02-2020,person27@company.com,person27,Product1-1,27-02-2020
db03a5d07531f25d909f949841f1608a,category1,db03a5d07531f25d909f949841f1608a,ad121b2a5edbd56697111d580ebbe0d6,new,4.43,11-03-2020,person5@company.com,person5,Product1-1,11-03-2020
aeafab10ce39a9a3e0f11cb94dea388d,category1,aeafab10ce39a9a3e0f11cb94dea388d,a0e344fc51b4f08adcdbe651ce5f8d62,new,6.42,16-04-2020,person12@company.com,person12,Product1-1,16-04-2020
0ddd42f1a49be5388b810d19152dc1a0,category1,0ddd42f1a49be5388b810d19152dc1a0,f847cc8f4279b99647c561c4824127d5,new,6.45,27-04-2020,person28@company.com,person28,Product1-1,27-04-2020
86c3b3ca426b88bb59b9c2355884a3b6,category1,cd0cdf3afb22b5195b8912969d1af838,485b58c9c0564f1f390c2205a7539b15,new,2.73,07-05-2020,person5@company.com,person5,Product1-1,07-05-2020
8c93f4b4452f5fd691f32d139566fb8e,category1,8c93f4b4452f5fd691f32d139566fb8e,81ee89ea5f3cbbad7acd03d96261e083,new,4.12,07-05-2020,person4@company.com,person4,Product1-1,07-05-2020
7c0c67cc09af1ca64af7b7b0e99fac25,category1,7c0c67cc09af1ca64af7b7b0e99fac25,f0014b9f3adad8b72c74574c709a0e5e,new,3.17,25-05-2020,person17@company.com,person17,Product1-1,25-05-2020
f114aa9782b809624750e96765dc1666,category1,f114aa9782b809624750e96765dc1666,bdd4735269112799d91f639fb0fcbba1,new,2.98,08-06-2020,person12@company.com,person12,Product1-1,08-06-2020
9ff24db1091eb06be6e160e61175dce8,category1,9ff24db1091eb06be6e160e61175dce8,fc4e4d875c63b222fdcbf8c568a0c25d,new,2.98,11-06-2020,person4@company.com,person4,Product1-1,11-06-2020
cda981f883a8291465e2423c92d1dbbc,category1,cda981f883a8291465e2423c92d1dbbc,2f91309fe26b8abfe22b20fd779f5896,new,9.31,15-06-2020,person10@company.com,person10,Product1-1,15-06-2020
f48725559a40625574b2987df34bd476,category1,f48725559a40625574b2987df34bd476,897d53a298ba58dfc54c5658d348bcdf,new,8.92,17-06-2020,person24@company.com,person24,Product1-1,17-06-2020
999e6d5789de8d061494beee4e25f96b,category1,999e6d5789de8d061494beee4e25f96b,e3aec1adc5c53a4fb33cbc8ab5dc7e65,new,6.72,19-06-2020,person15@company.com,person15,Product1-1,19-06-2020
c89eddee6b86de64df39f42f064447a2,category1,c89eddee6b86de64df39f42f064447a2,e932829c30e1ba73c80dd7e3690099dd,new,9.97,16-07-2020,person16@company.com,person16,Product1-1,16-07-2020
f790dd1ddebb4718f754bff0d4e00867,category1,f790dd1ddebb4718f754bff0d4e00867,bd8b7da224542171c17718d1151bb0d0,new,2.65,20-08-2020,person25@company.com,person25,Product1-1,20-08-2020
a5cb3bb3b04a2a9f0ac9df8a5eadbc3e,category1,a5cb3bb3b04a2a9f0ac9df8a5eadbc3e,46b9fa42cc17e9b3733ea3086cb04038,new,3.1,21-08-2020,person11@company.com,person11,Product1-1,21-08-2020
eb0ecf841320f7a2e2fa70ee234b4df5,category1,eb0ecf841320f7a2e2fa70ee234b4df5,1eb44568c3dbe8ef44c28622051989ea,new,1.17,24-08-2020,person2@company.com,person2,Product1-1,24-08-2020
5811c3e8a295a9ff5870e52def146aa7,category1,5811c3e8a295a9ff5870e52def146aa7,96323b48be3544d4dd0b03c68645a5cf,new,1.78,25-08-2020,person21@company.com,person21,Product1-1,25-08-2020
7a52bf33a37468a99e9c4b71df93587d,category1,7a52bf33a37468a99e9c4b71df93587d,debb970f825f7702dbbb1e8769e88539,new,6,01-09-2020,person4@company.com,person4,Product1-1,01-09-2020
313ee8fa407f075bbc74e88b46b0413f,category1,313ee8fa407f075bbc74e88b46b0413f,5e94c5af6b0c0154864aa63fbb575adb,new,9.49,09-09-2020,person20@company.com,person20,Product1-1,09-09-2020
673cb5b526ab34c794c2d5f4b2a9e07d,category1,673cb5b526ab34c794c2d5f4b2a9e07d,8376f51e7aabb5d44400f1bf8008c720,new,2.85,17-09-2020,person22@company.com,person22,Product1-1,17-09-2020
f720abc9a6d479d81b636e2dec038978,category1,f720abc9a6d479d81b636e2dec038978,945d36c97d1a9ee7a5803143696fddc6,new,1.18,27-10-2020,person5@company.com,person5,Product1-1,27-10-2020
2306c280c5fb4323a4cc06527b314ff0,category1,2306c280c5fb4323a4cc06527b314ff0,fd70aba47c036434595fee5e3bf5e15f,new,0.65,12-11-2020,person6@company.com,person6,Product1-1,12-11-2020
33f0aa9950110d0f06155f89df320bdf,category1,4377022a3ed2065fc64fec5664e97345,59f16803d52a9595ce8c031f390a00dd,new,9.23,16-11-2020,person10@company.com,person10,Product1-1,16-11-2020
6ffabf8ea45c4d8a42eda747ec7b34f1,category1,6ffabf8ea45c4d8a42eda747ec7b34f1,bd04b605a2b6f96f6bdfdb35c2b99f12,new,8.32,25-11-2020,person18@company.com,person18,Product1-1,25-11-2020
dda5b2699f2234a2e6a087ed096728e2,category1,dda5b2699f2234a2e6a087ed096728e2,a33f9dafd6a1a319b7495733b85d9018,new,0.01,26-11-2020,person7@company.com,person7,Product1-1,26-11-2020
5651c09b9108af4e8550bdb776f29c5c,category1,5651c09b9108af4e8550bdb776f29c5c,110541b5f0a939c5e3b33b0f7e279740,new,5.01,14-01-2021,person2@company.com,person2,Product1-1,14-01-2021
f6f7af6e74f964da7ac1f7318e874681,category1,d8ae71342903caf49dcb5cd97aff1df4,9a980bac28798d234e99448c867052ed,new,6.48,15-01-2021,person12@company.com,person12,Product1-1,15-01-2021
231e27229142c36ce3b56120d1deffe3,category1,231e27229142c36ce3b56120d1deffe3,3e88c4f74adca9d9c227c0c859c4b169,new,8.36,20-01-2021,person17@company.com,person17,Product1-1,20-01-2021
28f254368c1c81fb582c6e9fa48bbadd,category1,28f254368c1c81fb582c6e9fa48bbadd,a16fe09226b4bb900fa0346213797092,new,8.29,03-02-2021,person20@company.com,person20,Product1-1,03-02-2021
4a9f1985e3d0b02a2e21e8627ea86fcd,category1,4a9f1985e3d0b02a2e21e8627ea86fcd,ec0c3dfad76d495c6f6000f1467383f9,new,2.62,17-02-2021,person6@company.com,person6,Product1-1,17-02-2021
4dffe8ad1687eaeb9c17b6399932ce75,category1,4dffe8ad1687eaeb9c17b6399932ce75,9710da2bddc87130263f6fed2b5bed88,new,7.2,27-02-2021,person30@company.com,person30,Product1-1,27-02-2021
96d7e43cecc5708e14a2574c4629842b,category1,96d7e43cecc5708e14a2574c4629842b,c6c5150e6300dbed4b7e518b355ab004,new,3.92,08-03-2021,person4@company.com,person4,Product1-1,08-03-2021
517bf14711280e00feb75e53da37943e,category1,517bf14711280e00feb75e53da37943e,f840245e53306182b41e13239e6af45d,new,8.81,29-03-2021,person15@company.com,person15,Product1-1,29-03-2021
68d159f164e87263a5845e2913035890,category1,68d159f164e87263a5845e2913035890,1c1eb7ec3762e184c1a87467c9aaf200,new,3.17,10-04-2021,person22@company.com,person22,Product1-1,10-04-2021
4c849f0c3c2f29bf1dca9ce3b39d99b6,category1,c78acf83261418992676386a5431450f,e53f88dea7a207fdb8b4f0c97c2a960c,new,9.9,23-04-2021,person4@company.com,person4,Product1-1,23-04-2021
7e48911f9bf0fcf3ec117fdfecfa73a1,category1,c1722a8b10c3eed0952b724305d85455,404f529e941b359fe63833efa63fa560,new,4.8,13-05-2021,person4@company.com,person4,Product1-1,13-05-2021
1b27669883aa63f1391c727f9ffd2a3c,category1,1b27669883aa63f1391c727f9ffd2a3c,a4688857bc98b0f68566e1a3a34c070d,new,7.92,25-05-2021,person9@company.com,person9,Product1-1,25-05-2021
b2481fed8005558226d7efc35b4e3cb8,category1,b2481fed8005558226d7efc35b4e3cb8,d31386e441c82aeb0091492fa93e93da,new,1.28,18-06-2021,person5@company.com,person5,Product1-1,18-06-2021
36181de1c68b3920934e43ba9fb40d15,category1,36181de1c68b3920934e43ba9fb40d15,ff00c15a4fcc7f76bf63ac9b33fa809d,new,8.75,21-06-2021,person22@company.com,person22,Product1-1,21-06-2021
4cab78d54e08cb29f5922401ebef1d1f,category1,4cab78d54e08cb29f5922401ebef1d1f,4b772c12e1060fff0000573fa2e2c7f0,new,6.6,15-07-2021,person12@company.com,person12,Product1-1,15-07-2021
7d0c08b79599209d94c740f828b14829,category1,7d0c08b79599209d94c740f828b14829,ed60ba789019348da83de1bd63699bd5,new,8.2,15-07-2021,person19@company.com,person19,Product1-1,15-07-2021
759b6b7c5873fc977618d4de56a22b8c,category1,759b6b7c5873fc977618d4de56a22b8c,ba4bdb7352bb3c0b44ab79781e9dc682,new,3.36,28-07-2021,person1@company.com,person1,Product1-1,28-07-2021
1a94548835b7a8fb5f49e2df9e247822,category1,1a94548835b7a8fb5f49e2df9e247822,00159bd463addcf6bfa5febc05f2d740,new,9.72,16-09-2021,person26@company.com,person26,Product1-1,16-09-2021
749dc122e49ac17f6ee4fff99d0d9614,category1,749dc122e49ac17f6ee4fff99d0d9614,28f58b43784162ec13042fbf87bdea0c,new,2.22,24-09-2021,person14@company.com,person14,Product1-1,24-09-2021
2b500487ce3bd52c529a863f5d53d4af,category1,2b500487ce3bd52c529a863f5d53d4af,326fc94e25cc8e831db227a90641694b,new,6.38,05-10-2021,person28@company.com,person28,Product1-1,05-10-2021
faf4e701febbb48030c8506de1fd36c0,category1,faf4e701febbb48030c8506de1fd36c0,8b1d876c39de79578d4a9274be233368,new,7.26,06-10-2021,person7@company.com,person7,Product1-1,06-10-2021
bb4837732e8013ed3c73642c2e489a4a,category1,bb4837732e8013ed3c73642c2e489a4a,8fed2ed38f214933797d817a1bf1ed1a,new,6.49,16-11-2021,person24@company.com,person24,Product1-1,16-11-2021
424500c4dfda338a6fb5fb1d7dd5d2d8,category1,424500c4dfda338a6fb5fb1d7dd5d2d8,f50d62498dc25e0ea8887482c9b50e49,new,3.47,06-12-2021,person15@company.com,person15,Product1-1,06-12-2021
3f5a9c42c4314b85868b9d3dcbee68ae,category1,3f5a9c42c4314b85868b9d3dcbee68ae,c9bcb7b8793a5de638bdbc2b36ee095f,new,3.58,17-12-2021,person2@company.com,person2,Product1-1,17-12-2021
9477f9634e5b9c3a687d6911b4c425d3,category1,9477f9634e5b9c3a687d6911b4c425d3,8d1391d0b795bd33df2a795b33ec32b8,new,8.57,28-12-2021,person12@company.com,person12,Product1-1,28-12-2021
2a034e193c31ee09ca656bdecf21f48b,category1,2a034e193c31ee09ca656bdecf21f48b,61cbe2d18fa3c750a77fe98c93cea082,new,8.24,13-01-2022,person18@company.com,person18,Product1-1,13-01-2022
dda5b2699f2234a2e6a087ed096728e2,category1,dda5b2699f2234a2e6a087ed096728e2,ce5a64cf9cb55240ecb65fe6e2341679,new,9.34,27-01-2022,person22@company.com,person22,Product1-1,27-01-2022
ecea73e915c86ac152ca05190c3119b3,category1,ecea73e915c86ac152ca05190c3119b3,44d4656d906a82584f4e136add15156e,new,6.61,03-02-2022,person6@company.com,person6,Product1-1,03-02-2022
be5d4e3092fccc2b062207fe70f402b4,category1,be5d4e3092fccc2b062207fe70f402b4,e716b8a699d140fd6bf1724a1965e611,new,2.56,17-02-2022,person22@company.com,person22,Product1-1,17-02-2022
76eeade9bb41f52992155f0015fc6c4b,category1,76eeade9bb41f52992155f0015fc6c4b,75eb80666c11954dfda35244119e1131,new,8.3,09-03-2022,person5@company.com,person5,Product1-1,09-03-2022
8777643425909ecc4a469dcc5005753c,category1,8777643425909ecc4a469dcc5005753c,642cac03c6152c78e1221d9ee8410292,new,3.69,06-04-2022,person9@company.com,person9,Product1-1,06-04-2022
2396acbf8fd443f3a95b275154408db6,category1,2396acbf8fd443f3a95b275154408db6,bbdf2f3aaa0965daa803b04cfc3db6ed,new,1.77,19-05-2022,person13@company.com,person13,Product1-1,19-05-2022
e588a50c5f75fb014b0f4e5c934d3040,category1,e588a50c5f75fb014b0f4e5c934d3040,be6451f84d5e1d396079d07ad5294707,new,9.74,24-05-2022,person28@company.com,person28,Product1-1,24-05-2022
9f4ebfdafd42b5bd86ad0e31252e46dd,category1,9f4ebfdafd42b5bd86ad0e31252e46dd,9ab0fccb853510edd7e24e0d33286b37,new,2.91,31-05-2022,person13@company.com,person13,Product1-1,31-05-2022
12dd756565d2213278e5c3ab4e016d7d,category1,12dd756565d2213278e5c3ab4e016d7d,8337210b8cd20fc3ce40a969190d75ca,new,9.59,08-06-2022,person23@company.com,person23,Product1-1,08-06-2022
3fb356b98146e0121aaff3fc648c5d12,category1,3fb356b98146e0121aaff3fc648c5d12,b367cf1d5b0cdcc8560344460242b1ed,new,0.27,07-07-2022,person11@company.com,person11,Product1-1,07-07-2022
281218f6487fda269af7ca00f8d14ba6,category1,281218f6487fda269af7ca00f8d14ba6,4bac0c08b40528cbea0828ba6a57f9f5,new,3.9,04-08-2022,person1@company.com,person1,Product1-1,04-08-2022
81fd315a63279bc4861b93798811b6dd,category1,81fd315a63279bc4861b93798811b6dd,f2b6bf6bb4714bff16dc860c5d6f8a54,new,3.25,24-08-2022,person18@company.com,person18,Product1-1,24-08-2022
68d159f164e87263a5845e2913035890,category1,68d159f164e87263a5845e2913035890,4a5f976fa48b82a8ba9137a54e45426d,new,6.65,14-09-2022,person7@company.com,person7,Product1-1,14-09-2022
68d159f164e87263a5845e2913035890,category1,68d159f164e87263a5845e2913035890,5b6a75a4ad5f9666a87220b94cdd96b8,new,8.15,22-09-2022,person26@company.com,person26,Product1-1,22-09-2022
bd1768fa19d21126a6ba3309e432a64a,category1,bd1768fa19d21126a6ba3309e432a64a,81c49817efdf7f9912f55130884715c4,new,6.29,22-09-2022,person27@company.com,person27,Product1-1,22-09-2022
e11d8ae033f3df7bc4ac60778e0da440,category1,e11d8ae033f3df7bc4ac60778e0da440,1219e08b9aa344d9d9d04094bf3521cf,new,5.05,29-09-2022,person13@company.com,person13,Product1-1,29-09-2022
2c654ed50e443d09e6d0b6caecf7177f,category1,2c654ed50e443d09e6d0b6caecf7177f,9f3dce8aad77668e359a265ef4746771,new,4.69,30-12-2022,person3@company.com,person3,Product1-1,30-12-2022
fb32f97a2b2eaba0425142db2bfe824f,category1,fb32f97a2b2eaba0425142db2bfe824f,cba4013ebb5baa440535d668f9cdb3b2,new,5.72,31-12-2022,person23@company.com,person23,Product1-1,31-12-2022
d8732eef8d7739ffdc353a633ed743c3,category1,d8732eef8d7739ffdc353a633ed743c3,7bf9f7a9567cd63957880d5f482b39f1,new,9.74,05-01-2023,person24@company.com,person24,Product1-1,05-01-2023
77e60ee0a2df60c34241c346282f5bfb,category1,77e60ee0a2df60c34241c346282f5bfb,7226849ba30ff7266fc7ef78e19f2483,new,9.93,13-03-2023,person16@company.com,person16,Product1-1,13-03-2023
5fe577221936f093127c6c3df48bb518,category1,5fe577221936f093127c6c3df48bb518,be0d3dc350aefa03e4ed3a22750fe8a4,new,2.4,31-03-2023,person8@company.com,person8,Product1-1,31-03-2023
547c9debf877e80c86d3f13977754917,category1,547c9debf877e80c86d3f13977754917,45936cde07ebcba603a1fd53fd376e3f,new,0.92,03-02-2017,person29@company.com,person29,Product1-3,03-02-2017
e27138994c1b9f355c96a64e25b9654b,category1,e27138994c1b9f355c96a64e25b9654b,238585149cb0182754a56a3c26859030,new,1.34,15-02-2017,person30@company.com,person30,Product1-3,15-02-2017
f3f7f954217d1fffe02bcf074e53d7ab,category1,f3f7f954217d1fffe02bcf074e53d7ab,ae199d4909fcf97fe52f812a31cabc5e,new,8.63,15-05-2017,person30@company.com,person30,Product1-3,15-05-2017
650f479a3df7c4177cb12c9b9d65d3e4,category1,650f479a3df7c4177cb12c9b9d65d3e4,6f4bb9bac04e8e8355feff60d5c2b05d,new,4.22,18-05-2017,person10@company.com,person10,Product1-3,18-05-2017
b414d0f2b28d34e46ea12a50bb744a11,category1,b414d0f2b28d34e46ea12a50bb744a11,a06f9e6c067e29a2f2704fcf6138777e,new,5.67,26-06-2017,person17@company.com,person17,Product1-3,26-06-2017
7847dc7899c5e93f3672e096d7b3167d,category1,7847dc7899c5e93f3672e096d7b3167d,2f1c4d2ba84d7fb50b55659c3b8baf00,new,3.87,10-08-2017,person2@company.com,person2,Product1-3,10-08-2017
a376e394e1fcb4545082354cab4198c8,category1,a376e394e1fcb4545082354cab4198c8,04ce8017aff6ada17546e4a0ffdd57bc,new,6.9,11-11-2017,person25@company.com,person25,Product1-3,11-11-2017
88ac6b4f2c984cbfb516490d50685e6f,category1,88ac6b4f2c984cbfb516490d50685e6f,0fd850278892f57493f1855286076a45,new,4,15-12-2017,person29@company.com,person29,Product1-3,15-12-2017
72c782359b1c42f03258aac154efe986,category1,72c782359b1c42f03258aac154efe986,d5b23f314dcde9a6a6f1c6e2f30554dc,new,3.6,23-02-2018,person17@company.com,person17,Product1-3,23-02-2018
ee074dc8c447e8ae2f3e372dcc2e1551,category1,ee074dc8c447e8ae2f3e372dcc2e1551,aa3856d80d533c5e2efa80d5131c2e55,new,7.53,23-02-2018,person8@company.com,person8,Product1-3,23-02-2018
5d299b4f38b9a2b63ea774001ef6723c,category1,5d299b4f38b9a2b63ea774001ef6723c,5e7c3c6a8c18170f8972cc71bd95c244,new,6.26,26-02-2018,person26@company.com,person26,Product1-3,26-02-2018
5bd83a841d016ee465aa6228264e8805,category1,5bd83a841d016ee465aa6228264e8805,de290ecd3214effe8716ca52eaa36c9c,new,5.84,05-03-2018,person18@company.com,person18,Product1-3,05-03-2018
5126827a062dbddf9a469e1b3616945d,category1,5126827a062dbddf9a469e1b3616945d,14b038bced4a61786bcd90af1225c924,new,9.63,20-03-2018,person30@company.com,person30,Product1-3,20-03-2018
82cb8fde42ebf7b91581d75e0d7adcb1,category1,82cb8fde42ebf7b91581d75e0d7adcb1,1a61adf162ed805dbca65ee6482f179f,new,8.54,11-04-2018,person26@company.com,person26,Product1-3,11-04-2018
2a9860925aa361229c5303e08932398e,category1,2a9860925aa361229c5303e08932398e,b56b4b5968a80dffdec3a6f1b72e3f91,new,2.38,13-06-2018,person28@company.com,person28,Product1-3,13-06-2018
308d0aa1ea65281b92a2b8605458a487,category1,308d0aa1ea65281b92a2b8605458a487,dce19c1c8ca4dbda27d8dd21d2ea165d,new,7.13,06-07-2018,person24@company.com,person24,Product1-3,06-07-2018
d12a63d1ea5526050575226764e18a9a,category1,d12a63d1ea5526050575226764e18a9a,cc00863be02a4fa643175a00596023ed,new,1.08,15-08-2018,person9@company.com,person9,Product1-3,15-08-2018
a10c6d222a3cdbc54990efe371267778,category1,a10c6d222a3cdbc54990efe371267778,2eb55740dfae63a62d36849c84cc8b2b,new,3.67,20-09-2018,person29@company.com,person29,Product1-3,20-09-2018
e99c1edf684a801962df2886c2babaab,category1,e99c1edf684a801962df2886c2babaab,02c8955526b4f4ac47db13fbc850f623,new,7.55,16-10-2018,person24@company.com,person24,Product1-3,16-10-2018
30ce22988263017da36154d1b6bea4a1,category1,30ce22988263017da36154d1b6bea4a1,05b5c3b8910593a9f9ba3a987e9d2804,new,0.86,09-12-2018,person21@company.com,person21,Product1-3,09-12-2018
cdca66540db9d5061f4e6c5aba070b27,category1,cdca66540db9d5061f4e6c5aba070b27,818836319b88e72189acd6aeb7c9b8a6,new,8.94,10-12-2018,person15@company.com,person15,Product1-3,10-12-2018
1e7bb0947f9405451d71ed624cadb9c6,category1,1e7bb0947f9405451d71ed624cadb9c6,c41f0ab05c75833e88f4a795136363e2,new,6.96,19-12-2018,person10@company.com,person10,Product1-3,19-12-2018
c3eb7ad972624acc9a9ea9f4ca85128c,category1,c3eb7ad972624acc9a9ea9f4ca85128c,8f5a7b212ed4a0c246c20272ddbb43c8,new,8.77,26-12-2018,person18@company.com,person18,Product1-3,26-12-2018
9212fee720be9a146b4e610a4ca941cd,category1,9212fee720be9a146b4e610a4ca941cd,29b19b7cde52b2f897c932936d2dd984,new,1.93,24-01-2019,person19@company.com,person19,Product1-3,24-01-2019
4640eeb0a9f4eb143121083490ea9d8f,category1,5481da1241edf8df3d8fc84ea093d09c,4b1131638bde8d5fb7bea3a28b016440,new,6.86,22-02-2019,person5@company.com,person5,Product1-3,22-02-2019
d51f4aaf355b1888ca0d514051529059,category1,d51f4aaf355b1888ca0d514051529059,99741176f07bbef40701eb58a9bf1750,new,6.03,03-04-2019,person17@company.com,person17,Product1-3,03-04-2019
